sort_method,input_file,N,task_threshold,omp_num_threads,repetitions,mean_time,std_deviation,individual_times
bitonic_parallel,in_512.in,512,4096,20,5,0.001204,0.000047,"[0.001189, 0.001283, 0.00117, 0.001212, 0.001168]"
bitonic_parallel,in_512.in,512,1024,40,5,0.002220,0.000104,"[0.002197, 0.002098, 0.002385, 0.002205, 0.002214]"
bitonic_parallel,in_512.in,512,2048,40,5,0.002214,0.000113,"[0.002166, 0.002235, 0.002103, 0.002399, 0.002168]"
bitonic_parallel,in_512.in,512,4096,40,5,0.002192,0.000036,"[0.002168, 0.002196, 0.002221, 0.002145, 0.002232]"
bitonic_parallel,in_1024.in,1024,1024,1,5,0.000950,0.000090,"[0.00092, 0.000958, 0.000894, 0.001101, 0.000878]"
bitonic_parallel,in_1024.in,1024,2048,1,5,0.000920,0.000076,"[0.000869, 0.000885, 0.000902, 0.00089, 0.001054]"
bitonic_parallel,in_1024.in,1024,4096,1,5,0.000919,0.000047,"[0.000886, 0.000884, 0.000987, 0.000889, 0.000949]"
bitonic_parallel,in_1024.in,1024,1024,2,5,0.001007,0.000050,"[0.000965, 0.001059, 0.000975, 0.00097, 0.001064]"
bitonic_parallel,in_1024.in,1024,2048,2,5,0.001015,0.000038,"[0.000962, 0.001051, 0.000991, 0.001021, 0.001049]"
bitonic_parallel,in_1024.in,1024,4096,2,5,0.001088,0.000194,"[0.000966, 0.001424, 0.000997, 0.001085, 0.000967]"
bitonic_parallel,in_1024.in,1024,1024,5,5,0.001176,0.000067,"[0.001286, 0.001141, 0.001193, 0.001143, 0.001117]"
bitonic_parallel,in_1024.in,1024,2048,5,5,0.001160,0.000054,"[0.001175, 0.001102, 0.001212, 0.001104, 0.001207]"
bitonic_parallel,in_1024.in,1024,4096,5,5,0.001323,0.000318,"[0.001153, 0.001197, 0.001213, 0.00189, 0.001164]"
bitonic_parallel,in_1024.in,1024,1024,10,5,0.001436,0.000040,"[0.0015, 0.001445, 0.001424, 0.001393, 0.00142]"
bitonic_parallel,in_1024.in,1024,2048,10,5,0.001436,0.000048,"[0.001501, 0.001426, 0.001446, 0.001367, 0.001441]"
bitonic_parallel,in_1024.in,1024,4096,10,5,0.001431,0.000043,"[0.001488, 0.001455, 0.001429, 0.001402, 0.001379]"
bitonic_parallel,in_1024.in,1024,1024,20,5,0.001983,0.000294,"[0.001821, 0.002472, 0.001767, 0.001809, 0.002045]"
bitonic_parallel,in_1024.in,1024,2048,20,5,0.001786,0.000008,"[0.001783, 0.001782, 0.001789, 0.001799, 0.001779]"
bitonic_parallel,in_1024.in,1024,4096,20,5,0.001856,0.000053,"[0.001823, 0.001948, 0.001843, 0.001845, 0.001819]"
bitonic_parallel,in_1024.in,1024,1024,40,5,0.003246,0.000227,"[0.003651, 0.003116, 0.003143, 0.003183, 0.003139]"
bitonic_parallel,in_1024.in,1024,2048,40,5,0.003477,0.000419,"[0.003209, 0.004042, 0.003157, 0.003166, 0.003813]"
bitonic_parallel,in_1024.in,1024,4096,40,5,0.003056,0.000083,"[0.003045, 0.003187, 0.002974, 0.003, 0.003076]"
bitonic_parallel,in_2048.in,2048,1024,1,5,0.002036,0.000058,"[0.001961, 0.001988, 0.002092, 0.002078, 0.002063]"
bitonic_parallel,in_2048.in,2048,2048,1,5,0.002063,0.000121,"[0.00227, 0.002058, 0.001977, 0.001973, 0.002038]"
bitonic_parallel,in_2048.in,2048,4096,1,5,0.002059,0.000057,"[0.002135, 0.002048, 0.002024, 0.001992, 0.002096]"
bitonic_parallel,in_2048.in,2048,1024,2,5,0.001185,0.000065,"[0.001265, 0.001129, 0.001221, 0.001109, 0.0012]"
bitonic_parallel,in_2048.in,2048,2048,2,5,0.002195,0.000190,"[0.002085, 0.002047, 0.002108, 0.002516, 0.002217]"
bitonic_parallel,in_2048.in,2048,4096,2,5,0.002140,0.000062,"[0.002175, 0.002106, 0.002141, 0.002058, 0.002218]"
bitonic_parallel,in_2048.in,2048,1024,5,5,0.001357,0.000103,"[0.001419, 0.001296, 0.001509, 0.001274, 0.001287]"
bitonic_parallel,in_2048.in,2048,2048,5,5,0.002372,0.000051,"[0.00235, 0.00238, 0.002456, 0.002325, 0.002347]"
bitonic_parallel,in_2048.in,2048,4096,5,5,0.002355,0.000054,"[0.00234, 0.002305, 0.002338, 0.002347, 0.002447]"
bitonic_parallel,in_2048.in,2048,1024,10,5,0.001627,0.000020,"[0.001641, 0.001636, 0.001597, 0.001619, 0.001644]"
bitonic_parallel,in_2048.in,2048,2048,10,5,0.002729,0.000039,"[0.002714, 0.002781, 0.002695, 0.002758, 0.002695]"
bitonic_parallel,in_2048.in,2048,4096,10,5,0.002730,0.000043,"[0.002775, 0.002687, 0.002715, 0.002696, 0.002776]"
bitonic_parallel,in_2048.in,2048,1024,20,5,0.002064,0.000039,"[0.002019, 0.002061, 0.002117, 0.002086, 0.002035]"
bitonic_parallel,in_2048.in,2048,2048,20,5,0.003148,0.000067,"[0.003091, 0.003127, 0.003168, 0.003254, 0.003099]"
bitonic_parallel,in_2048.in,2048,4096,20,5,0.003509,0.000515,"[0.003126, 0.003101, 0.004247, 0.003854, 0.003217]"
bitonic_parallel,in_2048.in,2048,1024,40,5,0.003465,0.000102,"[0.003403, 0.00354, 0.003343, 0.003447, 0.003594]"
bitonic_parallel,in_2048.in,2048,2048,40,5,0.004556,0.000068,"[0.004609, 0.004563, 0.004621, 0.004538, 0.004451]"
bitonic_parallel,in_2048.in,2048,4096,40,5,0.004625,0.000079,"[0.004562, 0.004566, 0.004753, 0.004599, 0.004646]"
bitonic_parallel,in_4096.in,4096,1024,1,5,0.004593,0.000039,"[0.004595, 0.004609, 0.00463, 0.004606, 0.004527]"
bitonic_parallel,in_4096.in,4096,2048,1,5,0.004578,0.000126,"[0.004569, 0.004796, 0.004493, 0.004528, 0.004502]"
bitonic_parallel,in_4096.in,4096,4096,1,5,0.004556,0.000068,"[0.004653, 0.004484, 0.004512, 0.004598, 0.004535]"
bitonic_parallel,in_4096.in,4096,1024,2,5,0.002417,0.000043,"[0.002373, 0.002369, 0.002438, 0.002461, 0.002442]"
bitonic_parallel,in_4096.in,4096,2048,2,5,0.002384,0.000056,"[0.002457, 0.002396, 0.002409, 0.002319, 0.002337]"
bitonic_parallel,in_4096.in,4096,4096,2,5,0.004609,0.000051,"[0.004582, 0.004581, 0.004641, 0.004682, 0.004558]"
bitonic_parallel,in_4096.in,4096,1024,5,5,0.002634,0.000110,"[0.002553, 0.002572, 0.002825, 0.002602, 0.002619]"
bitonic_parallel,in_4096.in,4096,2048,5,5,0.002672,0.000042,"[0.002617, 0.002644, 0.002675, 0.002707, 0.002716]"
bitonic_parallel,in_4096.in,4096,4096,5,5,0.004891,0.000053,"[0.004847, 0.004932, 0.004825, 0.004901, 0.004948]"
bitonic_parallel,in_4096.in,4096,1024,10,5,0.001916,0.000035,"[0.00192, 0.001885, 0.001902, 0.001975, 0.0019]"
bitonic_parallel,in_4096.in,4096,2048,10,5,0.003068,0.000046,"[0.003094, 0.003031, 0.00313, 0.00307, 0.003016]"
bitonic_parallel,in_4096.in,4096,4096,10,5,0.005264,0.000164,"[0.005108, 0.005219, 0.0052, 0.005541, 0.00525]"
bitonic_parallel,in_4096.in,4096,1024,20,5,0.002292,0.000037,"[0.002291, 0.002274, 0.002332, 0.002242, 0.002323]"
bitonic_parallel,in_4096.in,4096,2048,20,5,0.003585,0.000325,"[0.003307, 0.003552, 0.0035, 0.004142, 0.003422]"
bitonic_parallel,in_4096.in,4096,4096,20,5,0.005595,0.000106,"[0.005559, 0.005777, 0.005577, 0.005499, 0.005561]"
bitonic_parallel,in_4096.in,4096,1024,40,5,0.003771,0.000037,"[0.003815, 0.003764, 0.003745, 0.003728, 0.003804]"
bitonic_parallel,in_4096.in,4096,2048,40,5,0.004978,0.000078,"[0.004868, 0.005057, 0.004933, 0.004993, 0.005041]"
bitonic_parallel,in_4096.in,4096,4096,40,5,0.007014,0.000044,"[0.007036, 0.006999, 0.006997, 0.00696, 0.007077]"
bitonic_parallel,in_8192.in,8192,1024,1,5,0.010293,0.000096,"[0.010461, 0.010228, 0.010285, 0.01024, 0.01025]"
bitonic_parallel,in_8192.in,8192,2048,1,5,0.010215,0.000101,"[0.01024, 0.010123, 0.010133, 0.010205, 0.010374]"
bitonic_parallel,in_8192.in,8192,4096,1,5,0.010227,0.000224,"[0.010185, 0.010158, 0.010619, 0.010113, 0.010062]"
bitonic_parallel,in_8192.in,8192,1024,2,5,0.005267,0.000040,"[0.00524, 0.005267, 0.005226, 0.005273, 0.005331]"
bitonic_parallel,in_8192.in,8192,2048,2,5,0.005283,0.000042,"[0.005228, 0.00532, 0.005291, 0.005251, 0.005324]"
bitonic_parallel,in_8192.in,8192,4096,2,5,0.005386,0.000143,"[0.005304, 0.005437, 0.005603, 0.005354, 0.00523]"
bitonic_parallel,in_8192.in,8192,1024,5,5,0.004366,0.000067,"[0.004459, 0.004285, 0.004403, 0.004328, 0.004353]"
bitonic_parallel,in_8192.in,8192,2048,5,5,0.005431,0.000232,"[0.005297, 0.005309, 0.005306, 0.005407, 0.005838]"
bitonic_parallel,in_8192.in,8192,4096,5,5,0.005583,0.000067,"[0.005563, 0.005634, 0.005514, 0.005532, 0.00567]"
bitonic_parallel,in_8192.in,8192,1024,10,5,0.003577,0.000066,"[0.003649, 0.003536, 0.003593, 0.003619, 0.003486]"
bitonic_parallel,in_8192.in,8192,2048,10,5,0.003672,0.000038,"[0.003713, 0.003626, 0.003694, 0.003688, 0.003638]"
bitonic_parallel,in_8192.in,8192,4096,10,5,0.006040,0.000126,"[0.005964, 0.006056, 0.00602, 0.006244, 0.005915]"
bitonic_parallel,in_8192.in,8192,1024,20,5,0.002754,0.000103,"[0.002673, 0.00275, 0.002707, 0.002708, 0.002931]"
bitonic_parallel,in_8192.in,8192,2048,20,5,0.003973,0.000049,"[0.003988, 0.004047, 0.003936, 0.003923, 0.003969]"
bitonic_parallel,in_8192.in,8192,4096,20,5,0.006336,0.000080,"[0.006259, 0.006349, 0.006392, 0.00625, 0.006431]"
bitonic_parallel,in_8192.in,8192,1024,40,5,0.004448,0.000047,"[0.004413, 0.004419, 0.004417, 0.00447, 0.00452]"
bitonic_parallel,in_8192.in,8192,2048,40,5,0.005647,0.000107,"[0.005484, 0.005666, 0.005669, 0.005783, 0.005632]"
bitonic_parallel,in_8192.in,8192,4096,40,5,0.008117,0.000238,"[0.007974, 0.007996, 0.008511, 0.008171, 0.007935]"
bitonic_parallel,in_16384.in,16384,1024,1,5,0.022778,0.000236,"[0.022597, 0.02265, 0.023186, 0.02276, 0.022698]"
bitonic_parallel,in_16384.in,16384,2048,1,5,0.022683,0.000117,"[0.022733, 0.022798, 0.022722, 0.022674, 0.02249]"
bitonic_parallel,in_16384.in,16384,4096,1,5,0.022729,0.000408,"[0.022428, 0.023391, 0.022479, 0.02249, 0.022856]"
bitonic_parallel,in_16384.in,16384,1024,2,5,0.011675,0.000151,"[0.011871, 0.011604, 0.011592, 0.011514, 0.011795]"
bitonic_parallel,in_16384.in,16384,2048,2,5,0.011633,0.000231,"[0.011625, 0.012034, 0.011522, 0.011482, 0.011504]"
bitonic_parallel,in_16384.in,16384,4096,2,5,0.011748,0.000107,"[0.01176, 0.011607, 0.011897, 0.011698, 0.011777]"
bitonic_parallel,in_16384.in,16384,1024,5,5,0.008838,0.000138,"[0.008858, 0.008797, 0.00885, 0.008651, 0.009035]"
bitonic_parallel,in_16384.in,16384,2048,5,5,0.009026,0.000218,"[0.00908, 0.008894, 0.00873, 0.009294, 0.009131]"
bitonic_parallel,in_16384.in,16384,4096,5,5,0.010557,0.001963,"[0.011333, 0.007047, 0.011463, 0.011507, 0.011434]"
bitonic_parallel,in_16384.in,16384,1024,10,5,0.005858,0.000242,"[0.005986, 0.006219, 0.005678, 0.005759, 0.005646]"
bitonic_parallel,in_16384.in,16384,2048,10,5,0.006908,0.000151,"[0.006859, 0.00713, 0.006988, 0.006762, 0.006802]"
bitonic_parallel,in_16384.in,16384,4096,10,5,0.007138,0.000128,"[0.00714, 0.007318, 0.007066, 0.007186, 0.006979]"
bitonic_parallel,in_16384.in,16384,1024,20,5,0.004463,0.000127,"[0.004457, 0.004282, 0.004623, 0.004423, 0.004529]"
bitonic_parallel,in_16384.in,16384,2048,20,5,0.004700,0.000045,"[0.004686, 0.004691, 0.004764, 0.004642, 0.004718]"
bitonic_parallel,in_16384.in,16384,4096,20,5,0.007557,0.000147,"[0.007596, 0.007366, 0.007491, 0.007767, 0.007567]"
bitonic_parallel,in_16384.in,16384,1024,40,5,0.005582,0.000130,"[0.005595, 0.005555, 0.005427, 0.005785, 0.005549]"
bitonic_parallel,in_16384.in,16384,2048,40,5,0.007316,0.000584,"[0.006747, 0.007029, 0.007378, 0.007147, 0.008278]"
bitonic_parallel,in_16384.in,16384,4096,40,5,0.009484,0.000206,"[0.009677, 0.009475, 0.009145, 0.009616, 0.009507]"
bitonic_parallel,in_32768.in,32768,1024,1,5,0.050870,0.000647,"[0.051309, 0.05063, 0.051527, 0.049882, 0.051]"
bitonic_parallel,in_32768.in,32768,2048,1,5,0.050310,0.000727,"[0.051338, 0.049706, 0.050407, 0.049525, 0.050573]"
bitonic_parallel,in_32768.in,32768,4096,1,5,0.050374,0.000861,"[0.049585, 0.051779, 0.050121, 0.050537, 0.049849]"
bitonic_parallel,in_32768.in,32768,1024,2,5,0.025841,0.000360,"[0.026144, 0.025447, 0.025741, 0.026286, 0.025587]"
bitonic_parallel,in_32768.in,32768,2048,2,5,0.026122,0.000393,"[0.026657, 0.02584, 0.025811, 0.025872, 0.026428]"
bitonic_parallel,in_32768.in,32768,4096,2,5,0.025807,0.000343,"[0.025967, 0.025761, 0.025543, 0.026306, 0.025456]"
bitonic_parallel,in_32768.in,32768,1024,5,5,0.018791,0.000259,"[0.018449, 0.018616, 0.018962, 0.018836, 0.01909]"
bitonic_parallel,in_32768.in,32768,2048,5,5,0.017220,0.002606,"[0.014218, 0.019542, 0.018912, 0.014547, 0.018879]"
bitonic_parallel,in_32768.in,32768,4096,5,5,0.019290,0.000294,"[0.019507, 0.018789, 0.019349, 0.019304, 0.0195]"
bitonic_parallel,in_32768.in,32768,1024,10,5,0.011133,0.000170,"[0.011435, 0.011033, 0.011048, 0.011072, 0.011079]"
bitonic_parallel,in_32768.in,32768,2048,10,5,0.011374,0.000384,"[0.011781, 0.011278, 0.011532, 0.010766, 0.011515]"
bitonic_parallel,in_32768.in,32768,4096,10,5,0.014141,0.000107,"[0.014288, 0.014124, 0.013989, 0.014141, 0.014161]"
bitonic_parallel,in_32768.in,32768,1024,20,5,0.007797,0.000202,"[0.007567, 0.008066, 0.007943, 0.007707, 0.007702]"
bitonic_parallel,in_32768.in,32768,2048,20,5,0.008457,0.000180,"[0.008624, 0.008405, 0.008181, 0.008465, 0.008608]"
bitonic_parallel,in_32768.in,32768,4096,20,5,0.009163,0.000481,"[0.008863, 0.009112, 0.010006, 0.00892, 0.008914]"
bitonic_parallel,in_32768.in,32768,1024,40,5,0.008601,0.000134,"[0.008775, 0.008687, 0.008592, 0.008441, 0.008509]"
bitonic_parallel,in_32768.in,32768,2048,40,5,0.009211,0.000631,"[0.008832, 0.010329, 0.008967, 0.009064, 0.008864]"
bitonic_parallel,in_32768.in,32768,4096,40,5,0.013440,0.000990,"[0.013953, 0.013792, 0.011675, 0.013986, 0.013792]"
bitonic_parallel,in_65536.in,65536,1024,1,5,0.109951,0.000453,"[0.110561, 0.109751, 0.109739, 0.109438, 0.110268]"
bitonic_parallel,in_65536.in,65536,2048,1,5,0.109229,0.000395,"[0.109801, 0.10939, 0.108999, 0.109194, 0.108763]"
bitonic_parallel,in_65536.in,65536,4096,1,5,0.109259,0.000438,"[0.109419, 0.108934, 0.108796, 0.109907, 0.109237]"
bitonic_parallel,in_65536.in,65536,1024,2,5,0.056884,0.000212,"[0.056849, 0.056673, 0.057236, 0.056877, 0.056787]"
bitonic_parallel,in_65536.in,65536,2048,2,5,0.055890,0.000231,"[0.055845, 0.055931, 0.055737, 0.055674, 0.056264]"
bitonic_parallel,in_65536.in,65536,4096,2,5,0.056108,0.000251,"[0.055718, 0.056224, 0.056131, 0.056066, 0.056399]"
bitonic_parallel,in_65536.in,65536,1024,5,5,0.037023,0.004780,"[0.032007, 0.031573, 0.040578, 0.040562, 0.040393]"
bitonic_parallel,in_65536.in,65536,2048,5,5,0.037413,0.003564,"[0.039155, 0.038683, 0.038851, 0.031053, 0.039321]"
bitonic_parallel,in_65536.in,65536,4096,5,5,0.041308,0.000254,"[0.04111, 0.041358, 0.041544, 0.041545, 0.040984]"
bitonic_parallel,in_65536.in,65536,1024,10,5,0.023417,0.000993,"[0.021971, 0.02401, 0.02317, 0.024612, 0.02332]"
bitonic_parallel,in_65536.in,65536,2048,10,5,0.024448,0.000702,"[0.024116, 0.025702, 0.024129, 0.024193, 0.0241]"
bitonic_parallel,in_65536.in,65536,4096,10,5,0.024152,0.001139,"[0.02574, 0.023952, 0.022703, 0.023668, 0.024695]"
bitonic_parallel,in_65536.in,65536,1024,20,5,0.014763,0.000889,"[0.015557, 0.014686, 0.014457, 0.013474, 0.015641]"
bitonic_parallel,in_65536.in,65536,2048,20,5,0.015522,0.000783,"[0.015691, 0.014668, 0.014787, 0.015965, 0.0165]"
bitonic_parallel,in_65536.in,65536,4096,20,5,0.017265,0.000112,"[0.017417, 0.017144, 0.017276, 0.017168, 0.017321]"
bitonic_parallel,in_65536.in,65536,1024,40,5,0.014018,0.000202,"[0.013914, 0.014147, 0.014306, 0.013905, 0.013817]"
bitonic_parallel,in_65536.in,65536,2048,40,5,0.015400,0.000225,"[0.015291, 0.015297, 0.015633, 0.015139, 0.01564]"
bitonic_parallel,in_65536.in,65536,4096,40,5,0.016887,0.000156,"[0.016875, 0.016779, 0.016858, 0.016771, 0.017153]"
bitonic_parallel,in_131072.in,131072,1024,1,5,0.240564,0.000948,"[0.241672, 0.24003, 0.241429, 0.240228, 0.23946]"
bitonic_parallel,in_131072.in,131072,2048,1,5,0.242913,0.002327,"[0.244629, 0.241044, 0.246132, 0.241108, 0.24165]"
bitonic_parallel,in_131072.in,131072,4096,1,5,0.241581,0.001850,"[0.239742, 0.243876, 0.241529, 0.242953, 0.239805]"
bitonic_parallel,in_131072.in,131072,1024,2,5,0.122834,0.000816,"[0.122282, 0.122468, 0.123007, 0.124186, 0.122228]"
bitonic_parallel,in_131072.in,131072,2048,2,5,0.122537,0.000448,"[0.122181, 0.122804, 0.123171, 0.122099, 0.122431]"
bitonic_parallel,in_131072.in,131072,4096,2,5,0.122014,0.001239,"[0.122442, 0.121018, 0.120898, 0.123929, 0.121781]"
bitonic_parallel,in_131072.in,131072,1024,5,5,0.082854,0.004630,"[0.075333, 0.083442, 0.088078, 0.083911, 0.083504]"
bitonic_parallel,in_131072.in,131072,2048,5,5,0.082820,0.008578,"[0.089738, 0.087821, 0.084003, 0.084462, 0.068076]"
bitonic_parallel,in_131072.in,131072,4096,5,5,0.086475,0.003036,"[0.088984, 0.088746, 0.082588, 0.088256, 0.083803]"
bitonic_parallel,in_131072.in,131072,1024,10,5,0.052085,0.002257,"[0.053706, 0.048138, 0.052429, 0.053278, 0.052874]"
bitonic_parallel,in_131072.in,131072,2048,10,5,0.049907,0.001598,"[0.051044, 0.051675, 0.049714, 0.047531, 0.049571]"
bitonic_parallel,in_131072.in,131072,4096,10,5,0.050432,0.002787,"[0.050392, 0.051745, 0.04689, 0.048899, 0.054234]"
bitonic_parallel,in_131072.in,131072,1024,20,5,0.029995,0.002764,"[0.027786, 0.028151, 0.028016, 0.033283, 0.032741]"
bitonic_parallel,in_131072.in,131072,2048,20,5,0.032371,0.002483,"[0.034226, 0.028224, 0.034043, 0.033398, 0.031962]"
bitonic_parallel,in_131072.in,131072,4096,20,5,0.030949,0.000777,"[0.031813, 0.031745, 0.030142, 0.030422, 0.030625]"
bitonic_parallel,in_131072.in,131072,1024,40,5,0.026413,0.000948,"[0.025701, 0.027955, 0.026626, 0.026133, 0.025648]"
bitonic_parallel,in_131072.in,131072,2048,40,5,0.027624,0.001193,"[0.02906, 0.028666, 0.027308, 0.026785, 0.026303]"
bitonic_parallel,in_131072.in,131072,4096,40,5,0.030437,0.000353,"[0.030318, 0.030869, 0.030135, 0.03011, 0.030754]"
bitonic_parallel,in_262144.in,262144,1024,1,5,0.525003,0.001083,"[0.525154, 0.525111, 0.523779, 0.524323, 0.526646]"
bitonic_parallel,in_262144.in,262144,2048,1,5,0.524704,0.002736,"[0.522417, 0.525068, 0.529077, 0.522369, 0.524589]"
bitonic_parallel,in_262144.in,262144,4096,1,5,0.524822,0.003451,"[0.525382, 0.522148, 0.522457, 0.530565, 0.523558]"
bitonic_parallel,in_262144.in,262144,1024,2,5,0.270571,0.001185,"[0.269725, 0.270494, 0.272631, 0.270038, 0.269965]"
bitonic_parallel,in_262144.in,262144,2048,2,5,0.268727,0.000852,"[0.268307, 0.267846, 0.268951, 0.270078, 0.268454]"
bitonic_parallel,in_262144.in,262144,4096,2,5,0.267660,0.000392,"[0.267443, 0.267108, 0.26782, 0.268124, 0.267803]"
bitonic_parallel,in_262144.in,262144,1024,5,5,0.188161,0.006211,"[0.17708, 0.191079, 0.191208, 0.190161, 0.191279]"
bitonic_parallel,in_262144.in,262144,2048,5,5,0.178730,0.006974,"[0.176009, 0.191161, 0.175627, 0.176188, 0.174665]"
bitonic_parallel,in_262144.in,262144,4096,5,5,0.186547,0.005961,"[0.189097, 0.190775, 0.188592, 0.188247, 0.176026]"
bitonic_parallel,in_262144.in,262144,1024,10,5,0.107081,0.002893,"[0.105205, 0.110032, 0.108536, 0.102995, 0.108639]"
bitonic_parallel,in_262144.in,262144,2048,10,5,0.109706,0.003093,"[0.105954, 0.108444, 0.111133, 0.114158, 0.10884]"
bitonic_parallel,in_262144.in,262144,4096,10,5,0.107526,0.005715,"[0.109597, 0.10776, 0.101016, 0.103502, 0.115755]"
bitonic_parallel,in_262144.in,262144,1024,20,5,0.064642,0.004405,"[0.061745, 0.067561, 0.066827, 0.058368, 0.06871]"
bitonic_parallel,in_262144.in,262144,2048,20,5,0.062591,0.001558,"[0.060828, 0.063866, 0.060966, 0.063871, 0.063426]"
bitonic_parallel,in_262144.in,262144,4096,20,5,0.068444,0.001631,"[0.067637, 0.06721, 0.066953, 0.070295, 0.070123]"
bitonic_parallel,in_262144.in,262144,1024,40,5,0.051636,0.002459,"[0.051395, 0.049904, 0.055902, 0.050106, 0.050873]"
bitonic_parallel,in_262144.in,262144,2048,40,5,0.051263,0.000755,"[0.050422, 0.052418, 0.050788, 0.051308, 0.05138]"
bitonic_parallel,in_262144.in,262144,4096,40,5,0.051820,0.001045,"[0.051274, 0.050277, 0.052836, 0.052156, 0.052556]"
bitonic_parallel,in_524288.in,524288,1024,1,5,1.151722,0.009174,"[1.153384, 1.154294, 1.147211, 1.164247, 1.139472]"
bitonic_parallel,in_524288.in,524288,2048,1,5,1.149939,0.009045,"[1.162877, 1.151002, 1.137542, 1.147762, 1.150514]"
bitonic_parallel,in_524288.in,524288,4096,1,5,1.146382,0.006990,"[1.141107, 1.148217, 1.147918, 1.138388, 1.156281]"
bitonic_parallel,in_524288.in,524288,1024,2,5,0.580765,0.002433,"[0.581407, 0.58082, 0.578435, 0.57871, 0.584454]"
bitonic_parallel,in_524288.in,524288,2048,2,5,0.577863,0.001723,"[0.577061, 0.576363, 0.578392, 0.57686, 0.580638]"
bitonic_parallel,in_524288.in,524288,4096,2,5,0.574912,0.004290,"[0.570777, 0.574393, 0.581936, 0.575158, 0.572294]"
bitonic_parallel,in_524288.in,524288,1024,5,5,0.339586,0.030808,"[0.308506, 0.307465, 0.351709, 0.378302, 0.35195]"
bitonic_parallel,in_524288.in,524288,2048,5,5,0.404172,0.001278,"[0.403817, 0.404165, 0.403737, 0.402854, 0.406289]"
bitonic_parallel,in_524288.in,524288,4096,5,5,0.381538,0.012411,"[0.379235, 0.373267, 0.375464, 0.376319, 0.403407]"
bitonic_parallel,in_524288.in,524288,1024,10,5,0.224736,0.011436,"[0.233959, 0.206903, 0.219862, 0.233116, 0.229839]"
bitonic_parallel,in_524288.in,524288,2048,10,5,0.227564,0.004880,"[0.225783, 0.233852, 0.223185, 0.231585, 0.223416]"
bitonic_parallel,in_524288.in,524288,4096,10,5,0.223873,0.012437,"[0.223844, 0.205122, 0.240104, 0.225617, 0.224676]"
bitonic_parallel,in_524288.in,524288,1024,20,5,0.131129,0.004628,"[0.13634, 0.127695, 0.129041, 0.135883, 0.126684]"
bitonic_parallel,in_524288.in,524288,2048,20,5,0.136253,0.006231,"[0.138327, 0.12896, 0.144101, 0.138986, 0.13089]"
bitonic_parallel,in_524288.in,524288,4096,20,5,0.130657,0.004848,"[0.124826, 0.134684, 0.133649, 0.134196, 0.125931]"
bitonic_parallel,in_524288.in,524288,1024,40,5,0.102302,0.006332,"[0.094745, 0.099443, 0.100442, 0.111292, 0.10559]"
bitonic_parallel,in_524288.in,524288,2048,40,5,0.103600,0.002709,"[0.10806, 0.102195, 0.103584, 0.103281, 0.100881]"
bitonic_parallel,in_524288.in,524288,4096,40,5,0.102978,0.001352,"[0.104323, 0.103088, 0.104123, 0.101045, 0.102313]"
bitonic_parallel,in_1048576.in,1048576,1024,1,5,2.480941,0.007326,"[2.472482, 2.479582, 2.483866, 2.49177, 2.477007]"
bitonic_parallel,in_1048576.in,1048576,2048,1,5,2.478097,0.011891,"[2.479864, 2.486549, 2.462224, 2.491486, 2.470364]"
bitonic_parallel,in_1048576.in,1048576,4096,1,5,2.495309,0.022165,"[2.477871, 2.479585, 2.480129, 2.522208, 2.516751]"
bitonic_parallel,in_1048576.in,1048576,1024,2,5,1.267910,0.002661,"[1.267958, 1.27245, 1.266152, 1.267055, 1.265937]"
bitonic_parallel,in_1048576.in,1048576,2048,2,5,1.263358,0.006043,"[1.271608, 1.267337, 1.257148, 1.258689, 1.262006]"
bitonic_parallel,in_1048576.in,1048576,4096,2,5,1.268862,0.012560,"[1.260366, 1.264198, 1.271286, 1.289619, 1.258842]"
bitonic_parallel,in_1048576.in,1048576,1024,5,5,0.728518,0.102194,"[0.666503, 0.864328, 0.812273, 0.644354, 0.655132]"
bitonic_parallel,in_1048576.in,1048576,2048,5,5,0.774007,0.085951,"[0.868977, 0.740512, 0.643581, 0.805249, 0.811716]"
bitonic_parallel,in_1048576.in,1048576,4096,5,5,0.816449,0.098771,"[0.639827, 0.862219, 0.862153, 0.856005, 0.862042]"
bitonic_parallel,in_1048576.in,1048576,1024,10,5,0.507788,0.017069,"[0.509672, 0.53413, 0.509773, 0.490724, 0.494643]"
bitonic_parallel,in_1048576.in,1048576,2048,10,5,0.482325,0.031500,"[0.501963, 0.501664, 0.490517, 0.426884, 0.490599]"
bitonic_parallel,in_1048576.in,1048576,4096,10,5,0.483199,0.006840,"[0.487765, 0.480501, 0.488029, 0.472326, 0.487376]"
bitonic_parallel,in_1048576.in,1048576,1024,20,5,0.276400,0.007857,"[0.280066, 0.279195, 0.2834, 0.276229, 0.263109]"
bitonic_parallel,in_1048576.in,1048576,2048,20,5,0.293601,0.002933,"[0.296554, 0.293467, 0.288945, 0.293444, 0.295593]"
bitonic_parallel,in_1048576.in,1048576,4096,20,5,0.292778,0.009123,"[0.292863, 0.298664, 0.295738, 0.299485, 0.27714]"
bitonic_parallel,in_1048576.in,1048576,1024,40,5,0.209555,0.008120,"[0.208105, 0.213447, 0.199392, 0.220945, 0.205885]"
bitonic_parallel,in_1048576.in,1048576,2048,40,5,0.214980,0.004818,"[0.212381, 0.22273, 0.215747, 0.210028, 0.214013]"
