sort_method,input_file,N,task_threshold,omp_num_threads,repetitions,mean_time,std_deviation,individual_times
bitonic_parallel,in_512.in,512,1024,40,5,0.002771,0.000429,"[0.002724, 0.00259, 0.003522, 0.002541, 0.00248]"
bitonic_parallel,in_512.in,512,2048,40,5,0.002799,0.000317,"[0.002564, 0.002761, 0.002784, 0.003333, 0.002552]"
bitonic_parallel,in_512.in,512,4096,40,5,0.002697,0.000089,"[0.002739, 0.002622, 0.002826, 0.002608, 0.002689]"
bitonic_parallel,in_1024.in,1024,1024,1,5,0.000937,0.000102,"[0.000961, 0.000874, 0.001106, 0.000879, 0.000863]"
bitonic_parallel,in_1024.in,1024,2048,1,5,0.000899,0.000040,"[0.000878, 0.00086, 0.000954, 0.00093, 0.000875]"
bitonic_parallel,in_1024.in,1024,4096,1,5,0.000905,0.000036,"[0.000888, 0.00091, 0.000897, 0.000962, 0.000866]"
bitonic_parallel,in_1024.in,1024,1024,2,5,0.001364,0.000073,"[0.001471, 0.001407, 0.001298, 0.001328, 0.001314]"
bitonic_parallel,in_1024.in,1024,2048,2,5,0.001342,0.000056,"[0.001296, 0.001369, 0.001302, 0.001314, 0.001428]"
bitonic_parallel,in_1024.in,1024,4096,2,5,0.001369,0.000135,"[0.001299, 0.001296, 0.001354, 0.001606, 0.001291]"
bitonic_parallel,in_1024.in,1024,1024,5,5,0.001600,0.000045,"[0.001615, 0.001596, 0.001528, 0.001609, 0.001652]"
bitonic_parallel,in_1024.in,1024,2048,5,5,0.001585,0.000035,"[0.001552, 0.001612, 0.001563, 0.001631, 0.001566]"
bitonic_parallel,in_1024.in,1024,4096,5,5,0.001581,0.000041,"[0.001646, 0.001543, 0.001572, 0.001593, 0.00155]"
bitonic_parallel,in_1024.in,1024,1024,10,5,0.001940,0.000072,"[0.001906, 0.002068, 0.001909, 0.001909, 0.001907]"
bitonic_parallel,in_1024.in,1024,2048,10,5,0.002087,0.000403,"[0.001906, 0.001871, 0.001928, 0.002806, 0.001923]"
bitonic_parallel,in_1024.in,1024,4096,10,5,0.001916,0.000035,"[0.001863, 0.001902, 0.001928, 0.001952, 0.001936]"
bitonic_parallel,in_1024.in,1024,1024,20,5,0.002383,0.000044,"[0.002327, 0.002358, 0.002445, 0.002398, 0.002387]"
bitonic_parallel,in_1024.in,1024,2048,20,5,0.002380,0.000043,"[0.002433, 0.002331, 0.00238, 0.002411, 0.002343]"
bitonic_parallel,in_1024.in,1024,4096,20,5,0.002315,0.000034,"[0.002367, 0.002308, 0.002271, 0.002313, 0.002315]"
bitonic_parallel,in_1024.in,1024,1024,40,5,0.003633,0.000401,"[0.003279, 0.004306, 0.003419, 0.003498, 0.003663]"
bitonic_parallel,in_1024.in,1024,2048,40,5,0.003423,0.000065,"[0.003451, 0.003496, 0.003373, 0.003338, 0.003455]"
bitonic_parallel,in_1024.in,1024,4096,40,5,0.003465,0.000077,"[0.003561, 0.003419, 0.003449, 0.003525, 0.003371]"
bitonic_parallel,in_2048.in,2048,1024,1,5,0.002127,0.000145,"[0.002017, 0.002082, 0.002087, 0.002066, 0.002382]"
bitonic_parallel,in_2048.in,2048,2048,1,5,0.002009,0.000045,"[0.001986, 0.001959, 0.002009, 0.00208, 0.002013]"
bitonic_parallel,in_2048.in,2048,4096,1,5,0.002032,0.000050,"[0.001979, 0.002059, 0.00198, 0.002091, 0.00205]"
bitonic_parallel,in_2048.in,2048,1024,2,5,0.001795,0.000147,"[0.001763, 0.001671, 0.001736, 0.001753, 0.00205]"
bitonic_parallel,in_2048.in,2048,2048,2,5,0.002737,0.000098,"[0.00268, 0.002668, 0.002729, 0.002907, 0.002702]"
bitonic_parallel,in_2048.in,2048,4096,2,5,0.002683,0.000025,"[0.002644, 0.002691, 0.002712, 0.002684, 0.002682]"
bitonic_parallel,in_2048.in,2048,1024,5,5,0.001794,0.000044,"[0.001822, 0.001756, 0.001746, 0.001798, 0.001849]"
bitonic_parallel,in_2048.in,2048,2048,5,5,0.003059,0.000127,"[0.003283, 0.002999, 0.003036, 0.002999, 0.002979]"
bitonic_parallel,in_2048.in,2048,4096,5,5,0.002938,0.000036,"[0.00297, 0.002981, 0.002912, 0.0029, 0.002926]"
bitonic_parallel,in_2048.in,2048,1024,10,5,0.002131,0.000047,"[0.002109, 0.002101, 0.002094, 0.002146, 0.002207]"
bitonic_parallel,in_2048.in,2048,2048,10,5,0.003366,0.000017,"[0.00338, 0.003381, 0.003368, 0.00336, 0.00334]"
bitonic_parallel,in_2048.in,2048,4096,10,5,0.003343,0.000028,"[0.003324, 0.003378, 0.003327, 0.003318, 0.003369]"
bitonic_parallel,in_2048.in,2048,1024,20,5,0.002720,0.000267,"[0.003195, 0.002572, 0.002579, 0.002616, 0.002636]"
bitonic_parallel,in_2048.in,2048,2048,20,5,0.003919,0.000298,"[0.003798, 0.003847, 0.003753, 0.004448, 0.003749]"
bitonic_parallel,in_2048.in,2048,4096,20,5,0.003828,0.000035,"[0.003821, 0.003884, 0.003831, 0.003793, 0.003809]"
bitonic_parallel,in_2048.in,2048,1024,40,5,0.003713,0.000119,"[0.003713, 0.0036, 0.003646, 0.003695, 0.003911]"
bitonic_parallel,in_2048.in,2048,2048,40,5,0.005521,0.001293,"[0.004956, 0.004868, 0.007831, 0.004921, 0.00503]"
bitonic_parallel,in_2048.in,2048,4096,40,5,0.005044,0.000263,"[0.004919, 0.004954, 0.004855, 0.004985, 0.005507]"
bitonic_parallel,in_4096.in,4096,1024,1,5,0.004616,0.000136,"[0.00461, 0.004505, 0.004849, 0.004544, 0.004573]"
bitonic_parallel,in_4096.in,4096,2048,1,5,0.004556,0.000053,"[0.004542, 0.004528, 0.004529, 0.004531, 0.00465]"
bitonic_parallel,in_4096.in,4096,4096,1,5,0.004585,0.000103,"[0.004749, 0.004479, 0.004548, 0.004611, 0.004537]"
bitonic_parallel,in_4096.in,4096,1024,2,5,0.003831,0.000131,"[0.003814, 0.003742, 0.004055, 0.00381, 0.003734]"
bitonic_parallel,in_4096.in,4096,2048,2,5,0.003743,0.000060,"[0.003686, 0.00378, 0.003685, 0.003823, 0.003742]"
bitonic_parallel,in_4096.in,4096,4096,2,5,0.005275,0.000194,"[0.005617, 0.00517, 0.005186, 0.005163, 0.005238]"
bitonic_parallel,in_4096.in,4096,1024,5,5,0.002998,0.000319,"[0.002689, 0.003269, 0.002756, 0.002871, 0.003403]"
bitonic_parallel,in_4096.in,4096,2048,5,5,0.003425,0.000042,"[0.003402, 0.00344, 0.003379, 0.00349, 0.003416]"
bitonic_parallel,in_4096.in,4096,4096,5,5,0.005507,0.000102,"[0.00543, 0.005506, 0.005456, 0.005459, 0.005683]"
bitonic_parallel,in_4096.in,4096,1024,10,5,0.002606,0.000116,"[0.002728, 0.002635, 0.002699, 0.002483, 0.002487]"
bitonic_parallel,in_4096.in,4096,2048,10,5,0.003909,0.000121,"[0.004121, 0.003817, 0.003877, 0.003857, 0.003874]"
bitonic_parallel,in_4096.in,4096,4096,10,5,0.005984,0.000132,"[0.005865, 0.005982, 0.005911, 0.005955, 0.006207]"
bitonic_parallel,in_4096.in,4096,1024,20,5,0.003253,0.000549,"[0.002934, 0.004218, 0.002971, 0.003187, 0.002957]"
bitonic_parallel,in_4096.in,4096,2048,20,5,0.004344,0.000047,"[0.004279, 0.004343, 0.004366, 0.004325, 0.004406]"
bitonic_parallel,in_4096.in,4096,4096,20,5,0.006393,0.000150,"[0.006324, 0.006372, 0.00663, 0.006415, 0.006225]"
bitonic_parallel,in_4096.in,4096,1024,40,5,0.004329,0.000189,"[0.004645, 0.004228, 0.00416, 0.004343, 0.004268]"
bitonic_parallel,in_4096.in,4096,2048,40,5,0.005436,0.000110,"[0.005282, 0.005395, 0.005518, 0.005562, 0.005424]"
bitonic_parallel,in_4096.in,4096,4096,40,5,0.007551,0.000117,"[0.007525, 0.007388, 0.007532, 0.007601, 0.007708]"
bitonic_parallel,in_8192.in,8192,1024,1,5,0.010328,0.000131,"[0.010396, 0.010519, 0.010202, 0.010301, 0.010221]"
bitonic_parallel,in_8192.in,8192,2048,1,5,0.010237,0.000058,"[0.010214, 0.010322, 0.010164, 0.010257, 0.010227]"
bitonic_parallel,in_8192.in,8192,4096,1,5,0.010186,0.000126,"[0.010125, 0.010165, 0.010407, 0.010102, 0.01013]"
bitonic_parallel,in_8192.in,8192,1024,2,5,0.008524,0.000122,"[0.008343, 0.008675, 0.008485, 0.008572, 0.008543]"
bitonic_parallel,in_8192.in,8192,2048,2,5,0.008416,0.000049,"[0.00845, 0.008392, 0.008342, 0.00843, 0.008464]"
bitonic_parallel,in_8192.in,8192,4096,2,5,0.008410,0.000046,"[0.008467, 0.008437, 0.008394, 0.008345, 0.008405]"
bitonic_parallel,in_8192.in,8192,1024,5,5,0.006367,0.000277,"[0.006398, 0.006001, 0.006187, 0.006687, 0.006561]"
bitonic_parallel,in_8192.in,8192,2048,5,5,0.006114,0.000307,"[0.006227, 0.006285, 0.005641, 0.006425, 0.005991]"
bitonic_parallel,in_8192.in,8192,4096,5,5,0.006523,0.000117,"[0.006721, 0.006501, 0.006413, 0.006502, 0.006476]"
bitonic_parallel,in_8192.in,8192,1024,10,5,0.004835,0.000163,"[0.004873, 0.005017, 0.004667, 0.004955, 0.004665]"
bitonic_parallel,in_8192.in,8192,2048,10,5,0.005048,0.000455,"[0.004551, 0.005547, 0.004582, 0.005218, 0.005342]"
bitonic_parallel,in_8192.in,8192,4096,10,5,0.006817,0.000021,"[0.006814, 0.006803, 0.006851, 0.006799, 0.006817]"
bitonic_parallel,in_8192.in,8192,1024,20,5,0.003639,0.000070,"[0.003656, 0.003548, 0.003733, 0.003596, 0.00366]"
bitonic_parallel,in_8192.in,8192,2048,20,5,0.005343,0.000376,"[0.005133, 0.005801, 0.005701, 0.005049, 0.005032]"
bitonic_parallel,in_8192.in,8192,4096,20,5,0.007304,0.000061,"[0.007365, 0.007307, 0.007267, 0.007221, 0.007358]"
bitonic_parallel,in_8192.in,8192,1024,40,5,0.005340,0.000529,"[0.00499, 0.005249, 0.005162, 0.005032, 0.006268]"
bitonic_parallel,in_8192.in,8192,2048,40,5,0.006522,0.000291,"[0.006219, 0.006192, 0.006752, 0.006764, 0.006685]"
bitonic_parallel,in_8192.in,8192,4096,40,5,0.008585,0.000141,"[0.008694, 0.008609, 0.008744, 0.008439, 0.00844]"
bitonic_parallel,in_16384.in,16384,1024,1,5,0.022827,0.000313,"[0.022666, 0.022764, 0.022878, 0.023327, 0.022498]"
bitonic_parallel,in_16384.in,16384,2048,1,5,0.022815,0.000245,"[0.022596, 0.022915, 0.02265, 0.022717, 0.023195]"
bitonic_parallel,in_16384.in,16384,4096,1,5,0.022885,0.000176,"[0.023077, 0.022696, 0.0227, 0.022984, 0.022967]"
bitonic_parallel,in_16384.in,16384,1024,2,5,0.018622,0.000136,"[0.018473, 0.01856, 0.018834, 0.018659, 0.018584]"
bitonic_parallel,in_16384.in,16384,2048,2,5,0.018711,0.000139,"[0.018759, 0.018583, 0.01855, 0.018876, 0.018785]"
bitonic_parallel,in_16384.in,16384,4096,2,5,0.018621,0.000197,"[0.018755, 0.018469, 0.018902, 0.018482, 0.018495]"
bitonic_parallel,in_16384.in,16384,1024,5,5,0.011669,0.000296,"[0.011904, 0.011344, 0.011704, 0.011392, 0.012003]"
bitonic_parallel,in_16384.in,16384,2048,5,5,0.012417,0.000875,"[0.01229, 0.013859, 0.011645, 0.011811, 0.01248]"
bitonic_parallel,in_16384.in,16384,4096,5,5,0.012711,0.000250,"[0.012733, 0.012706, 0.012453, 0.012554, 0.013109]"
bitonic_parallel,in_16384.in,16384,1024,10,5,0.008353,0.000202,"[0.008026, 0.008494, 0.008499, 0.008287, 0.008459]"
bitonic_parallel,in_16384.in,16384,2048,10,5,0.010101,0.000260,"[0.009804, 0.010039, 0.009961, 0.010481, 0.010221]"
bitonic_parallel,in_16384.in,16384,4096,10,5,0.009933,0.001210,"[0.008591, 0.01083, 0.008624, 0.010814, 0.010805]"
bitonic_parallel,in_16384.in,16384,1024,20,5,0.006238,0.000155,"[0.00635, 0.00617, 0.006419, 0.006226, 0.006024]"
bitonic_parallel,in_16384.in,16384,2048,20,5,0.006763,0.000121,"[0.006719, 0.006686, 0.006754, 0.006974, 0.006682]"
bitonic_parallel,in_16384.in,16384,4096,20,5,0.009369,0.001059,"[0.008936, 0.008838, 0.011263, 0.008897, 0.008911]"
bitonic_parallel,in_16384.in,16384,1024,40,5,0.006208,0.000080,"[0.006318, 0.006145, 0.006149, 0.006268, 0.006158]"
bitonic_parallel,in_16384.in,16384,2048,40,5,0.007833,0.000270,"[0.007355, 0.007955, 0.007986, 0.007979, 0.007891]"
bitonic_parallel,in_16384.in,16384,4096,40,5,0.010528,0.000759,"[0.010087, 0.011817, 0.010095, 0.010024, 0.010618]"
bitonic_parallel,in_32768.in,32768,1024,1,5,0.050502,0.000425,"[0.05075, 0.050071, 0.050217, 0.050358, 0.051112]"
bitonic_parallel,in_32768.in,32768,2048,1,5,0.050199,0.000272,"[0.050015, 0.050238, 0.050335, 0.050551, 0.049855]"
bitonic_parallel,in_32768.in,32768,4096,1,5,0.050358,0.000628,"[0.051418, 0.050093, 0.049857, 0.050421, 0.050001]"
bitonic_parallel,in_32768.in,32768,1024,2,5,0.041238,0.000230,"[0.041106, 0.041477, 0.041036, 0.041499, 0.041071]"
bitonic_parallel,in_32768.in,32768,2048,2,5,0.041197,0.000195,"[0.041102, 0.041048, 0.041025, 0.041459, 0.041349]"
bitonic_parallel,in_32768.in,32768,4096,2,5,0.041099,0.000174,"[0.041293, 0.04104, 0.041273, 0.040921, 0.040966]"
bitonic_parallel,in_32768.in,32768,1024,5,5,0.024855,0.000671,"[0.02539, 0.025081, 0.025294, 0.02373, 0.02478]"
bitonic_parallel,in_32768.in,32768,2048,5,5,0.025022,0.001169,"[0.023904, 0.023603, 0.025831, 0.02572, 0.026051]"
bitonic_parallel,in_32768.in,32768,4096,5,5,0.025325,0.001115,"[0.025651, 0.024689, 0.024413, 0.027137, 0.024734]"
bitonic_parallel,in_32768.in,32768,1024,10,5,0.016594,0.000946,"[0.016019, 0.017196, 0.017575, 0.015248, 0.016932]"
bitonic_parallel,in_32768.in,32768,2048,10,5,0.017107,0.000321,"[0.017272, 0.016944, 0.017467, 0.016641, 0.017212]"
bitonic_parallel,in_32768.in,32768,4096,10,5,0.020495,0.000160,"[0.020467, 0.020553, 0.020394, 0.020736, 0.020323]"
bitonic_parallel,in_32768.in,32768,1024,20,5,0.010903,0.000723,"[0.01171, 0.009969, 0.011548, 0.010544, 0.010744]"
bitonic_parallel,in_32768.in,32768,2048,20,5,0.012124,0.000658,"[0.011192, 0.012537, 0.012908, 0.012137, 0.011848]"
bitonic_parallel,in_32768.in,32768,4096,20,5,0.013398,0.000081,"[0.013384, 0.01337, 0.013405, 0.013527, 0.013304]"
bitonic_parallel,in_32768.in,32768,1024,40,5,0.009290,0.000151,"[0.009111, 0.009209, 0.009296, 0.009517, 0.009318]"
bitonic_parallel,in_32768.in,32768,2048,40,5,0.009522,0.000158,"[0.009643, 0.009459, 0.009329, 0.009722, 0.009459]"
bitonic_parallel,in_32768.in,32768,4096,40,5,0.013744,0.001127,"[0.014623, 0.014446, 0.012002, 0.013205, 0.014443]"
bitonic_parallel,in_65536.in,65536,1024,1,5,0.110446,0.000639,"[0.111058, 0.11001, 0.111107, 0.110402, 0.109653]"
bitonic_parallel,in_65536.in,65536,2048,1,5,0.110675,0.000755,"[0.110247, 0.1116, 0.110226, 0.109929, 0.111372]"
bitonic_parallel,in_65536.in,65536,4096,1,5,0.110100,0.001005,"[0.109545, 0.109184, 0.109422, 0.110918, 0.111429]"
bitonic_parallel,in_65536.in,65536,1024,2,5,0.090526,0.000247,"[0.090223, 0.090308, 0.090745, 0.090752, 0.090604]"
bitonic_parallel,in_65536.in,65536,2048,2,5,0.090708,0.000400,"[0.091078, 0.090585, 0.090221, 0.091161, 0.090494]"
bitonic_parallel,in_65536.in,65536,4096,2,5,0.090206,0.000298,"[0.089934, 0.090332, 0.089845, 0.090396, 0.090522]"
bitonic_parallel,in_65536.in,65536,1024,5,5,0.052158,0.002903,"[0.054355, 0.054076, 0.054395, 0.048862, 0.049103]"
bitonic_parallel,in_65536.in,65536,2048,5,5,0.050877,0.002304,"[0.053504, 0.04943, 0.04892, 0.05328, 0.049252]"
bitonic_parallel,in_65536.in,65536,4096,5,5,0.054873,0.002365,"[0.051123, 0.054093, 0.056247, 0.055804, 0.057098]"
bitonic_parallel,in_65536.in,65536,1024,10,5,0.036012,0.002113,"[0.037222, 0.038224, 0.03692, 0.034649, 0.033043]"
bitonic_parallel,in_65536.in,65536,2048,10,5,0.035189,0.001078,"[0.034033, 0.034139, 0.03652, 0.035792, 0.035463]"
bitonic_parallel,in_65536.in,65536,4096,10,5,0.037012,0.001018,"[0.037278, 0.03684, 0.035339, 0.03779, 0.037815]"
bitonic_parallel,in_65536.in,65536,1024,20,5,0.021187,0.000512,"[0.021555, 0.020412, 0.021702, 0.02128, 0.020986]"
bitonic_parallel,in_65536.in,65536,2048,20,5,0.021729,0.000923,"[0.023069, 0.021153, 0.022326, 0.021061, 0.021037]"
bitonic_parallel,in_65536.in,65536,4096,20,5,0.025765,0.001372,"[0.024521, 0.026379, 0.025788, 0.027715, 0.024424]"
bitonic_parallel,in_65536.in,65536,1024,40,5,0.014599,0.000450,"[0.015256, 0.014846, 0.01441, 0.014124, 0.014361]"
bitonic_parallel,in_65536.in,65536,2048,40,5,0.015992,0.000537,"[0.016684, 0.015808, 0.015229, 0.016006, 0.016235]"
bitonic_parallel,in_65536.in,65536,4096,40,5,0.017396,0.000177,"[0.017444, 0.017496, 0.017522, 0.017087, 0.017433]"
bitonic_parallel,in_131072.in,131072,1024,1,5,0.241887,0.003195,"[0.240157, 0.247481, 0.241365, 0.239625, 0.240809]"
bitonic_parallel,in_131072.in,131072,2048,1,5,0.241904,0.002072,"[0.240378, 0.241146, 0.243311, 0.239904, 0.244782]"
bitonic_parallel,in_131072.in,131072,4096,1,5,0.241601,0.002853,"[0.242426, 0.239586, 0.239916, 0.239808, 0.246267]"
bitonic_parallel,in_131072.in,131072,1024,2,5,0.197509,0.000689,"[0.197533, 0.19667, 0.197946, 0.197015, 0.198381]"
bitonic_parallel,in_131072.in,131072,2048,2,5,0.196608,0.000836,"[0.1965, 0.197103, 0.19558, 0.19613, 0.197728]"
bitonic_parallel,in_131072.in,131072,4096,2,5,0.196294,0.000738,"[0.194996, 0.196697, 0.196726, 0.196395, 0.196658]"
bitonic_parallel,in_131072.in,131072,1024,5,5,0.111720,0.004685,"[0.115302, 0.115308, 0.106674, 0.114804, 0.106511]"
bitonic_parallel,in_131072.in,131072,2048,5,5,0.110522,0.005871,"[0.114534, 0.114738, 0.115147, 0.10422, 0.103972]"
bitonic_parallel,in_131072.in,131072,4096,5,5,0.114586,0.000463,"[0.115025, 0.114749, 0.114693, 0.113798, 0.114664]"
bitonic_parallel,in_131072.in,131072,1024,10,5,0.075971,0.003264,"[0.071324, 0.077706, 0.079758, 0.076815, 0.074254]"
bitonic_parallel,in_131072.in,131072,2048,10,5,0.076629,0.004615,"[0.070158, 0.082342, 0.079139, 0.074562, 0.076946]"
bitonic_parallel,in_131072.in,131072,4096,10,5,0.083676,0.016678,"[0.078918, 0.08073, 0.074755, 0.071209, 0.112768]"
bitonic_parallel,in_131072.in,131072,1024,20,5,0.045132,0.002858,"[0.046495, 0.04358, 0.044175, 0.042041, 0.049368]"
bitonic_parallel,in_131072.in,131072,2048,20,5,0.044200,0.001620,"[0.042564, 0.042329, 0.045751, 0.045216, 0.04514]"
bitonic_parallel,in_131072.in,131072,4096,20,5,0.044635,0.002031,"[0.044347, 0.043904, 0.044566, 0.047944, 0.042414]"
bitonic_parallel,in_131072.in,131072,1024,40,5,0.027239,0.000643,"[0.027292, 0.026358, 0.02686, 0.027805, 0.027878]"
bitonic_parallel,in_131072.in,131072,2048,40,5,0.026940,0.000846,"[0.026447, 0.027236, 0.02669, 0.028253, 0.026076]"
bitonic_parallel,in_131072.in,131072,4096,40,5,0.031162,0.000540,"[0.031524, 0.0317, 0.031378, 0.030412, 0.030795]"
bitonic_parallel,in_262144.in,262144,1024,1,5,0.529691,0.005543,"[0.529589, 0.538474, 0.524786, 0.525104, 0.530503]"
bitonic_parallel,in_262144.in,262144,2048,1,5,0.523164,0.000917,"[0.523289, 0.522833, 0.524407, 0.523408, 0.521885]"
bitonic_parallel,in_262144.in,262144,4096,1,5,0.526337,0.006702,"[0.523709, 0.521864, 0.537717, 0.521545, 0.526848]"
bitonic_parallel,in_262144.in,262144,1024,2,5,0.430152,0.001495,"[0.429328, 0.429783, 0.43049, 0.428623, 0.432534]"
bitonic_parallel,in_262144.in,262144,2048,2,5,0.428103,0.001530,"[0.428305, 0.425848, 0.427424, 0.429616, 0.429322]"
bitonic_parallel,in_262144.in,262144,4096,2,5,0.427916,0.001648,"[0.426474, 0.430474, 0.426439, 0.428113, 0.428078]"
bitonic_parallel,in_262144.in,262144,1024,5,5,0.236105,0.009944,"[0.225211, 0.225285, 0.244535, 0.242275, 0.243219]"
bitonic_parallel,in_262144.in,262144,2048,5,5,0.228577,0.018942,"[0.209083, 0.206639, 0.241323, 0.242829, 0.243011]"
bitonic_parallel,in_262144.in,262144,4096,5,5,0.234895,0.011120,"[0.22402, 0.240919, 0.221644, 0.244499, 0.243395]"
bitonic_parallel,in_262144.in,262144,1024,10,5,0.150103,0.004318,"[0.153123, 0.142934, 0.151592, 0.149392, 0.153472]"
bitonic_parallel,in_262144.in,262144,2048,10,5,0.156169,0.006842,"[0.145551, 0.155376, 0.162635, 0.155492, 0.16179]"
bitonic_parallel,in_262144.in,262144,4096,10,5,0.153598,0.008885,"[0.145894, 0.147103, 0.153641, 0.153126, 0.168226]"
bitonic_parallel,in_262144.in,262144,1024,20,5,0.092470,0.003102,"[0.089807, 0.091689, 0.093259, 0.090148, 0.097447]"
bitonic_parallel,in_262144.in,262144,2048,20,5,0.089271,0.003125,"[0.088682, 0.086751, 0.085964, 0.093121, 0.091839]"
bitonic_parallel,in_262144.in,262144,4096,20,5,0.090841,0.002939,"[0.092555, 0.088884, 0.094919, 0.087547, 0.0903]"
bitonic_parallel,in_262144.in,262144,1024,40,5,0.051642,0.001210,"[0.052614, 0.050625, 0.050424, 0.053168, 0.051378]"
bitonic_parallel,in_262144.in,262144,2048,40,5,0.052271,0.001031,"[0.053245, 0.05195, 0.052229, 0.050738, 0.053193]"
bitonic_parallel,in_262144.in,262144,4096,40,5,0.053062,0.001231,"[0.053953, 0.052946, 0.051815, 0.054638, 0.05196]"
bitonic_parallel,in_524288.in,524288,1024,1,5,1.147791,0.003260,"[1.152412, 1.146897, 1.147053, 1.143526, 1.149065]"
bitonic_parallel,in_524288.in,524288,2048,1,5,1.148743,0.007783,"[1.15878, 1.149221, 1.142893, 1.139474, 1.153349]"
bitonic_parallel,in_524288.in,524288,4096,1,5,1.144544,0.005477,"[1.144344, 1.139807, 1.139211, 1.14682, 1.152536]"
bitonic_parallel,in_524288.in,524288,1024,2,5,0.934854,0.001076,"[0.936666, 0.934359, 0.9349, 0.934462, 0.933883]"
bitonic_parallel,in_524288.in,524288,2048,2,5,0.929198,0.002879,"[0.926891, 0.925501, 0.931165, 0.930179, 0.932253]"
bitonic_parallel,in_524288.in,524288,4096,2,5,0.927564,0.002371,"[0.928318, 0.923403, 0.929358, 0.928173, 0.928567]"
bitonic_parallel,in_524288.in,524288,1024,5,5,0.511483,0.019772,"[0.524454, 0.519227, 0.476553, 0.521277, 0.515902]"
bitonic_parallel,in_524288.in,524288,2048,5,5,0.507868,0.020687,"[0.52203, 0.511612, 0.517588, 0.516651, 0.47146]"
bitonic_parallel,in_524288.in,524288,4096,5,5,0.515509,0.003029,"[0.517571, 0.518899, 0.513866, 0.51126, 0.51595]"
bitonic_parallel,in_524288.in,524288,1024,10,5,0.328099,0.013137,"[0.320101, 0.320165, 0.317423, 0.334494, 0.348311]"
bitonic_parallel,in_524288.in,524288,2048,10,5,0.330742,0.009865,"[0.339114, 0.31988, 0.333935, 0.320623, 0.340156]"
bitonic_parallel,in_524288.in,524288,4096,10,5,0.318588,0.010535,"[0.323114, 0.313426, 0.323363, 0.330035, 0.303]"
bitonic_parallel,in_524288.in,524288,1024,20,5,0.190259,0.006029,"[0.191483, 0.196597, 0.181942, 0.194776, 0.186499]"
bitonic_parallel,in_524288.in,524288,2048,20,5,0.191448,0.006405,"[0.197139, 0.19647, 0.182271, 0.193928, 0.18743]"
bitonic_parallel,in_524288.in,524288,4096,20,5,0.193693,0.005830,"[0.196576, 0.187217, 0.195931, 0.200688, 0.188055]"
bitonic_parallel,in_524288.in,524288,1024,40,5,0.104507,0.003043,"[0.10281, 0.102036, 0.104619, 0.103387, 0.109683]"
bitonic_parallel,in_524288.in,524288,2048,40,5,0.104746,0.002262,"[0.106106, 0.102096, 0.102996, 0.107664, 0.10487]"
bitonic_parallel,in_524288.in,524288,4096,40,5,0.104236,0.002023,"[0.102263, 0.104983, 0.103393, 0.107399, 0.103142]"
bitonic_parallel,in_1048576.in,1048576,1024,1,5,2.501112,0.015456,"[2.512619, 2.482994, 2.490752, 2.520632, 2.498565]"
bitonic_parallel,in_1048576.in,1048576,2048,1,5,2.489964,0.016027,"[2.477338, 2.497714, 2.509832, 2.494734, 2.470203]"
bitonic_parallel,in_1048576.in,1048576,4096,1,5,2.489581,0.012024,"[2.476681, 2.494565, 2.501734, 2.498194, 2.47673]"
bitonic_parallel,in_1048576.in,1048576,1024,2,5,2.022460,0.003939,"[2.022696, 2.024234, 2.02424, 2.025491, 2.015641]"
bitonic_parallel,in_1048576.in,1048576,2048,2,5,2.017127,0.003760,"[2.020512, 2.010725, 2.017348, 2.018803, 2.018247]"
bitonic_parallel,in_1048576.in,1048576,4096,2,5,2.016099,0.003911,"[2.018398, 2.013968, 2.021569, 2.014946, 2.011615]"
bitonic_parallel,in_1048576.in,1048576,1024,5,5,1.097547,0.045101,"[1.120411, 1.112491, 1.115651, 1.122031, 1.017153]"
bitonic_parallel,in_1048576.in,1048576,2048,5,5,1.086312,0.075477,"[0.95133, 1.119646, 1.119636, 1.118103, 1.122844]"
bitonic_parallel,in_1048576.in,1048576,4096,5,5,1.071695,0.058407,"[1.117808, 1.006928, 1.108428, 1.00875, 1.116563]"
bitonic_parallel,in_1048576.in,1048576,1024,10,5,0.688452,0.011362,"[0.671871, 0.69035, 0.689211, 0.703791, 0.687038]"
bitonic_parallel,in_1048576.in,1048576,2048,10,5,0.678334,0.028258,"[0.663037, 0.68578, 0.724799, 0.658897, 0.659158]"
bitonic_parallel,in_1048576.in,1048576,4096,10,5,0.670127,0.017566,"[0.684803, 0.654063, 0.657122, 0.692947, 0.661702]"
bitonic_parallel,in_1048576.in,1048576,1024,20,5,0.401002,0.014806,"[0.415355, 0.413093, 0.378248, 0.399409, 0.398905]"
bitonic_parallel,in_1048576.in,1048576,2048,20,5,0.384495,0.019272,"[0.383135, 0.352483, 0.396059, 0.402014, 0.388786]"
bitonic_parallel,in_1048576.in,1048576,4096,20,5,0.399951,0.012772,"[0.386087, 0.393587, 0.394976, 0.406329, 0.418776]"
bitonic_parallel,in_1048576.in,1048576,1024,40,5,0.217080,0.003571,"[0.222311, 0.213843, 0.213788, 0.216863, 0.218594]"
bitonic_parallel,in_1048576.in,1048576,2048,40,5,0.213296,0.004112,"[0.219159, 0.211171, 0.211696, 0.215683, 0.20877]"
bitonic_parallel,in_1048576.in,1048576,4096,40,5,0.210902,0.005194,"[0.209564, 0.218769, 0.207785, 0.212984, 0.205407]"
